problem,family,algorithm,trial,seed,budget,evaluations,best_value,runtime_seconds
GraphAlloc-Dense-12,graph-resource-allocation,DE,1,134027,1000,1000,-10.478876738996718,0.0712905000000319
GraphAlloc-Dense-12,graph-resource-allocation,DE,2,134028,1000,1000,-10.435772208792475,0.07123700000011013
GraphAlloc-Dense-12,graph-resource-allocation,DE,3,134029,1000,1000,-10.479672032288995,0.07049150000057125
GraphAlloc-Dense-12,graph-resource-allocation,DE,4,134030,1000,1000,-10.476895608630826,0.07524239999929705
GraphAlloc-Dense-12,graph-resource-allocation,DE,5,134031,1000,1000,-10.488714013464453,0.073054399999819
GraphAlloc-Dense-12,graph-resource-allocation,DE,6,134032,1000,1000,-10.458786477831332,0.07085999999981141
GraphAlloc-Dense-12,graph-resource-allocation,DE,7,134033,1000,1000,-10.442592658546626,0.0765676999999414
GraphAlloc-Dense-12,graph-resource-allocation,DE,8,134034,1000,1000,-10.476999372696678,0.0775048000004972
GraphAlloc-Dense-12,graph-resource-allocation,DE,9,134035,1000,1000,-10.445278282957641,0.0738048000002891
GraphAlloc-Dense-12,graph-resource-allocation,DE,10,134036,1000,1000,-10.451225705607609,0.07945449999988341
GraphAlloc-Dense-12,graph-resource-allocation,DE,11,134037,1000,1000,-10.469207298785259,0.0712295000002996
GraphAlloc-Dense-12,graph-resource-allocation,DE,12,134038,1000,1000,-10.43992961629036,0.076718900000742
GraphAlloc-Dense-12,graph-resource-allocation,DE,13,134039,1000,1000,-10.431957060009383,0.07396329999937734
GraphAlloc-Dense-12,graph-resource-allocation,DE,14,134040,1000,1000,-10.462322522669416,0.0868495000004259
GraphAlloc-Dense-12,graph-resource-allocation,DE,15,134041,1000,1000,-10.458132156726231,0.08751809999921534
GraphAlloc-Dense-12,graph-resource-allocation,DE,16,134042,1000,1000,-10.452892249486492,0.08645650000016758
GraphAlloc-Dense-12,graph-resource-allocation,DE,17,134043,1000,1000,-10.469491658194054,0.07857090000015887
GraphAlloc-Dense-12,graph-resource-allocation,DE,18,134044,1000,1000,-10.476133917919077,0.07664660000045842
GraphAlloc-Dense-12,graph-resource-allocation,DE,19,134045,1000,1000,-10.474826661613442,0.10636100000010629
GraphAlloc-Dense-12,graph-resource-allocation,DE,20,134046,1000,1000,-10.463379483771059,0.08388959999956569
GraphAlloc-Dense-12,graph-resource-allocation,DE,21,134047,1000,1000,-10.467922391618954,0.0797523999999612
GraphAlloc-Dense-12,graph-resource-allocation,DE,22,134048,1000,1000,-10.472382124561234,0.07338419999996404
GraphAlloc-Dense-12,graph-resource-allocation,DE,23,134049,1000,1000,-10.470395237612609,0.07683459999952902
GraphAlloc-Dense-12,graph-resource-allocation,DE,24,134050,1000,1000,-10.470719557205348,0.0733448999999382
GraphAlloc-Dense-12,graph-resource-allocation,DE,25,134051,1000,1000,-10.446851975990482,0.07297829999970418
GraphAlloc-Dense-12,graph-resource-allocation,DE,26,134052,1000,1000,-10.453852070597414,0.0771535000003496
GraphAlloc-Dense-12,graph-resource-allocation,DE,27,134053,1000,1000,-10.457505192223746,0.0734372999995685
GraphAlloc-Dense-12,graph-resource-allocation,DE,28,134054,1000,1000,-10.466536164004872,0.07281890000012936
GraphAlloc-Dense-12,graph-resource-allocation,DE,29,134055,1000,1000,-10.458816601316872,0.0702541000000565
GraphAlloc-Dense-12,graph-resource-allocation,DE,30,134056,1000,1000,-10.446556021210492,0.07132019999971817
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,1,135027,1000,1000,-10.077929665350304,0.04677889999948093
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,2,135028,1000,1000,-10.141081155936684,0.04881840000052762
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,3,135029,1000,1000,-10.147826881431037,0.04752860000007786
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,4,135030,1000,1000,-10.150397385925078,0.04698180000013963
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,5,135031,1000,1000,-10.053210030158908,0.04742809999970632
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,6,135032,1000,1000,-10.108909311581574,0.05171020000034332
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,7,135033,1000,1000,-10.140695899187355,0.0497973000001366
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,8,135034,1000,1000,-10.148113537562953,0.051921900000706955
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,9,135035,1000,1000,-10.039469131319493,0.05279590000009193
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,10,135036,1000,1000,-10.046059715520476,0.04939289999947505
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,11,135037,1000,1000,-10.014472854831002,0.05204950000006647
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,12,135038,1000,1000,-10.061186037506786,0.04956959999981336
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,13,135039,1000,1000,-10.22658906373737,0.04788970000026893
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,14,135040,1000,1000,-10.213231814885672,0.054134699999849545
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,15,135041,1000,1000,-10.055988498328103,0.06457339999997203
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,16,135042,1000,1000,-10.309047654520349,0.0531728000005387
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,17,135043,1000,1000,-10.097616890453807,0.06940779999968072
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,18,135044,1000,1000,-10.276267841913715,0.054085200000372424
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,19,135045,1000,1000,-10.149957361623102,0.049237400000492926
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,20,135046,1000,1000,-10.260552164672651,0.048903599999903236
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,21,135047,1000,1000,-10.049053088842552,0.04985709999982646
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,22,135048,1000,1000,-10.044792797073757,0.0508919000003516
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,23,135049,1000,1000,-10.125080135806336,0.04977030000009108
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,24,135050,1000,1000,-10.042659554941226,0.050649699999667064
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,25,135051,1000,1000,-10.273095007753234,0.04931459999988874
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,26,135052,1000,1000,-10.089194024674672,0.05301119999967341
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,27,135053,1000,1000,-10.138023671092617,0.057835599999634724
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,28,135054,1000,1000,-10.202502814954116,0.05403230000047188
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,29,135055,1000,1000,-10.104421732225768,0.05005370000071707
GraphAlloc-Dense-12,graph-resource-allocation,MonteCarlo,30,135056,1000,1000,-10.058701405949392,0.04954989999987447
GraphAlloc-Sparse-20,graph-resource-allocation,GA,1,142027,1000,1000,-11.779518316552558,0.0808484999997745
GraphAlloc-Sparse-20,graph-resource-allocation,GA,2,142028,1000,1000,-11.8158410754714,0.08094540000001871
GraphAlloc-Sparse-20,graph-resource-allocation,GA,3,142029,1000,1000,-11.823312279067421,0.07821280000007391
GraphAlloc-Sparse-20,graph-resource-allocation,GA,4,142030,1000,1000,-11.814819856337111,0.07991900000070018
GraphAlloc-Sparse-20,graph-resource-allocation,GA,5,142031,1000,1000,-11.725900021468687,0.08071099999961007
GraphAlloc-Sparse-20,graph-resource-allocation,GA,6,142032,1000,1000,-11.846355994873786,0.07817479999994248
GraphAlloc-Sparse-20,graph-resource-allocation,GA,7,142033,1000,1000,-11.805150420655702,0.08069660000001022
GraphAlloc-Sparse-20,graph-resource-allocation,GA,8,142034,1000,1000,-11.779316745064751,0.08143530000052124
GraphAlloc-Sparse-20,graph-resource-allocation,GA,9,142035,1000,1000,-11.848745610196847,0.08256639999945037
GraphAlloc-Sparse-20,graph-resource-allocation,GA,10,142036,1000,1000,-11.692533024381023,0.08291110000027402
GraphAlloc-Sparse-20,graph-resource-allocation,GA,11,142037,1000,1000,-11.898038327021924,0.08167179999963992
GraphAlloc-Sparse-20,graph-resource-allocation,GA,12,142038,1000,1000,-11.670300661965546,0.09302810000008321
GraphAlloc-Sparse-20,graph-resource-allocation,GA,13,142039,1000,1000,-11.701834664436339,0.10600590000012744
GraphAlloc-Sparse-20,graph-resource-allocation,GA,14,142040,1000,1000,-11.819800370647075,0.10377210000024206
GraphAlloc-Sparse-20,graph-resource-allocation,GA,15,142041,1000,1000,-11.839498961987582,0.0842183999993722
GraphAlloc-Sparse-20,graph-resource-allocation,GA,16,142042,1000,1000,-11.800852425830545,0.07765380000000732
GraphAlloc-Sparse-20,graph-resource-allocation,GA,17,142043,1000,1000,-11.86876916891915,0.08001929999954882
GraphAlloc-Sparse-20,graph-resource-allocation,GA,18,142044,1000,1000,-11.820463212941673,0.07895079999980226
GraphAlloc-Sparse-20,graph-resource-allocation,GA,19,142045,1000,1000,-11.713420371867233,0.09043130000009114
GraphAlloc-Sparse-20,graph-resource-allocation,GA,20,142046,1000,1000,-11.86447159149376,0.09564409999984491
GraphAlloc-Sparse-20,graph-resource-allocation,GA,21,142047,1000,1000,-11.683852317092928,0.09201799999937066
GraphAlloc-Sparse-20,graph-resource-allocation,GA,22,142048,1000,1000,-11.686275529924066,0.080289300000004
GraphAlloc-Sparse-20,graph-resource-allocation,GA,23,142049,1000,1000,-11.844185131762508,0.08039230000031239
GraphAlloc-Sparse-20,graph-resource-allocation,GA,24,142050,1000,1000,-11.818431299547724,0.07983810000041558
GraphAlloc-Sparse-20,graph-resource-allocation,GA,25,142051,1000,1000,-11.681096943318776,0.09140250000018568
GraphAlloc-Sparse-20,graph-resource-allocation,GA,26,142052,1000,1000,-11.725193811783553,0.09123570000065229
GraphAlloc-Sparse-20,graph-resource-allocation,GA,27,142053,1000,1000,-11.788957068554975,0.08400910000000295
GraphAlloc-Sparse-20,graph-resource-allocation,GA,28,142054,1000,1000,-11.71416969127078,0.07770179999988613
GraphAlloc-Sparse-20,graph-resource-allocation,GA,29,142055,1000,1000,-11.76964391671599,0.07734830000026705
GraphAlloc-Sparse-20,graph-resource-allocation,GA,30,142056,1000,1000,-11.872982193703894,0.07749259999945934
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,1,143027,1000,1000,-11.716452618098929,0.04582100000061473
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,2,143028,1000,1000,-11.805891347226567,0.042495400000007066
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,3,143029,1000,1000,-11.865987308483197,0.04782820000036736
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,4,143030,1000,1000,-11.685152150150142,0.04457249999995838
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,5,143031,1000,1000,-11.60578448414112,0.04298460000063642
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,6,143032,1000,1000,-11.805146344946152,0.04544850000002043
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,7,143033,1000,1000,-11.81032533238694,0.04287500000009459
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,8,143034,1000,1000,-11.732088889964489,0.042868699999417004
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,9,143035,1000,1000,-11.590445059736512,0.044684399999823654
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,10,143036,1000,1000,-11.82908117346665,0.043754100000114704
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,11,143037,1000,1000,-11.38467206192698,0.04248060000008991
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,12,143038,1000,1000,-11.700558589564807,0.04267309999977442
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,13,143039,1000,1000,-11.565314175598214,0.046519399999851885
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,14,143040,1000,1000,-11.890949143597497,0.04603789999964647
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,15,143041,1000,1000,-11.300054759686855,0.0434304999998858
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,16,143042,1000,1000,-11.657663832988886,0.04283460000078776
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,17,143043,1000,1000,-11.844013671495398,0.042050299999573326
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,18,143044,1000,1000,-11.907561750449341,0.04259069999989151
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,19,143045,1000,1000,-11.824912070788404,0.041845200000352634
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,20,143046,1000,1000,-11.740478074017854,0.043021999999837135
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,21,143047,1000,1000,-11.650037800107857,0.041885500000717
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,22,143048,1000,1000,-11.809024458281677,0.052348999999594525
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,23,143049,1000,1000,-11.84944996601146,0.044495500000266475
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,24,143050,1000,1000,-11.90336727512824,0.04356329999973241
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,25,143051,1000,1000,-11.769878240528236,0.04170440000052622
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,26,143052,1000,1000,-11.765731307605648,0.04712709999967046
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,27,143053,1000,1000,-11.763959897187279,0.045986099999936414
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,28,143054,1000,1000,-11.835062398889926,0.04400470000018686
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,29,143055,1000,1000,-11.791275277378151,0.043710199999623
GraphAlloc-Sparse-20,graph-resource-allocation,PSO,30,143056,1000,1000,-11.232623275229162,0.04482379999990371
GraphAlloc-Sparse-20,graph-resource-allocation,DE,1,144027,1000,1000,-11.652000165831968,0.08431440000003931
GraphAlloc-Sparse-20,graph-resource-allocation,DE,2,144028,1000,1000,-11.669242157466652,0.08669970000028115
GraphAlloc-Sparse-20,graph-resource-allocation,DE,3,144029,1000,1000,-11.647859538154055,0.09400350000032631
GraphAlloc-Sparse-20,graph-resource-allocation,DE,4,144030,1000,1000,-11.643210046559085,0.09575739999945654
GraphAlloc-Sparse-20,graph-resource-allocation,DE,5,144031,1000,1000,-11.614687571235972,0.08176170000024285
GraphAlloc-Sparse-20,graph-resource-allocation,DE,6,144032,1000,1000,-11.679997105623832,0.08135810000021593
GraphAlloc-Sparse-20,graph-resource-allocation,DE,7,144033,1000,1000,-11.695624854321833,0.08392730000014126
GraphAlloc-Sparse-20,graph-resource-allocation,DE,8,144034,1000,1000,-11.684937211566895,0.08070260000022245
GraphAlloc-Sparse-20,graph-resource-allocation,DE,9,144035,1000,1000,-11.537076555481372,0.07574359999944136
GraphAlloc-Sparse-20,graph-resource-allocation,DE,10,144036,1000,1000,-11.788109699084778,0.07842429999982414
GraphAlloc-Sparse-20,graph-resource-allocation,DE,11,144037,1000,1000,-11.7871075728311,0.0770490000004429
GraphAlloc-Sparse-20,graph-resource-allocation,DE,12,144038,1000,1000,-11.543417954760374,0.07901120000042283
GraphAlloc-Sparse-20,graph-resource-allocation,DE,13,144039,1000,1000,-11.623855100626376,0.08357559999967634
GraphAlloc-Sparse-20,graph-resource-allocation,DE,14,144040,1000,1000,-11.663493471935258,0.07748159999937343
GraphAlloc-Sparse-20,graph-resource-allocation,DE,15,144041,1000,1000,-11.715028668730211,0.07851990000017395
GraphAlloc-Sparse-20,graph-resource-allocation,DE,16,144042,1000,1000,-11.515517297184257,0.07892659999924945
GraphAlloc-Sparse-20,graph-resource-allocation,DE,17,144043,1000,1000,-11.556804387581625,0.07890429999952175
GraphAlloc-Sparse-20,graph-resource-allocation,DE,18,144044,1000,1000,-11.639939812721911,0.07735010000033071
GraphAlloc-Sparse-20,graph-resource-allocation,DE,19,144045,1000,1000,-11.662095217058022,0.08397189999959664
GraphAlloc-Sparse-20,graph-resource-allocation,DE,20,144046,1000,1000,-11.689016479351515,0.09029029999965132
GraphAlloc-Sparse-20,graph-resource-allocation,DE,21,144047,1000,1000,-11.685739841819416,0.09368259999973816
GraphAlloc-Sparse-20,graph-resource-allocation,DE,22,144048,1000,1000,-11.598352055274825,0.09383650000017951
GraphAlloc-Sparse-20,graph-resource-allocation,DE,23,144049,1000,1000,-11.681366422077932,0.08326680000027409
GraphAlloc-Sparse-20,graph-resource-allocation,DE,24,144050,1000,1000,-11.641964706731262,0.08177859999977954
GraphAlloc-Sparse-20,graph-resource-allocation,DE,25,144051,1000,1000,-11.758802920213894,0.08505719999993744
GraphAlloc-Sparse-20,graph-resource-allocation,DE,26,144052,1000,1000,-11.788192703912088,0.0842237999995632
GraphAlloc-Sparse-20,graph-resource-allocation,DE,27,144053,1000,1000,-11.731504286037717,0.08255069999995612
GraphAlloc-Sparse-20,graph-resource-allocation,DE,28,144054,1000,1000,-11.772720223578746,0.08192770000005112
GraphAlloc-Sparse-20,graph-resource-allocation,DE,29,144055,1000,1000,-11.749523281895755,0.08128400000077818
GraphAlloc-Sparse-20,graph-resource-allocation,DE,30,144056,1000,1000,-11.747057620316212,0.083207499999844
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,1,145027,1000,1000,-10.937752000917978,0.05649840000023687
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,2,145028,1000,1000,-10.911247735696628,0.055928500000845816
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,3,145029,1000,1000,-10.759374225493909,0.058339900000646594
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,4,145030,1000,1000,-10.833044455482666,0.05108070000005682
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,5,145031,1000,1000,-10.91924213930853,0.050663999999414955
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,6,145032,1000,1000,-10.889681046219945,0.05301340000005439
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,7,145033,1000,1000,-10.724805087388523,0.05371090000062395
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,8,145034,1000,1000,-10.699345247157206,0.05389340000056109
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,9,145035,1000,1000,-11.117688741697172,0.05374089999986609
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,10,145036,1000,1000,-10.881308652134418,0.05072270000073331
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,11,145037,1000,1000,-10.801502829345287,0.053826399999707064
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,12,145038,1000,1000,-10.841897086297902,0.05250320000050124
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,13,145039,1000,1000,-10.733041006671968,0.05365019999953802
GraphAlloc-Sparse-20,graph-resource-allocation,MonteCarlo,14,145040,1000,1000,-10.911152760805178,0.053342599999268714
